,Unnamed: 0,의원명,병명,백신명,가격,의원위치,위도,경도
592,592,씨엠병원,인플루엔자,플루아릭스테트라프리필드시린지,"40,000",서울 영등포구,37.51879100000001,126.9038173
593,593,씨엠병원,인플루엔자,지씨플루쿼드리밸런트프리필드시린지주,"40,000",서울 영등포구,37.51879100000001,126.9038173
594,594,씨엠병원,"Td(파상풍, 디프테리아)",녹십자티디백신프리필드시린지주,"30,000",서울 영등포구,37.51879100000001,126.9038173
595,595,씨엠병원,"Tdap(파상풍, 디프테리아, 백일해)",부스트릭스프리필드시린지,"40,000",서울 영등포구,37.51879100000001,126.9038173
596,596,씨엠병원,폐렴구균,프로디악스-23,"50,000",서울 영등포구,37.51879100000001,126.9038173
597,597,씨엠병원,폐렴구균,프리베나13주,"197,120",서울 영등포구,37.51879100000001,126.9038173
598,598,에이치플러스 양지병원,대상포진,조스타박스주,"170,000",서울 관악구,37.4842166,126.9325109
599,599,에이치플러스 양지병원,로타바이러스,로타텍액,"80,000",서울 관악구,37.4842166,126.9325109
600,600,에이치플러스 양지병원,로타바이러스,로타릭스프리필드,"100,000",서울 관악구,37.4842166,126.9325109
601,601,에이치플러스 양지병원,A형간염,박타프리필드 시린지 1ml,"70,000",서울 관악구,37.4842166,126.9325109
602,602,에이치플러스 양지병원,A형간염,박타주 0.5ml,"40,000",서울 관악구,37.4842166,126.9325109
603,603,에이치플러스 양지병원,A형간염,박타프리필드 시린지 0.5ml,"70,000",서울 관악구,37.4842166,126.9325109
604,604,에이치플러스 양지병원,수두,바리-엘백신,"35,000",서울 관악구,37.4842166,126.9325109
605,605,에이치플러스 양지병원,수두,수두박스주,"30,770",서울 관악구,37.4842166,126.9325109
606,606,에이치플러스 양지병원,수막구균,멘비오,"150,000",서울 관악구,37.4842166,126.9325109
607,607,에이치플러스 양지병원,사람유두종바이러스,가다실프리필드시린지,"160,000",서울 관악구,37.4842166,126.9325109
608,608,에이치플러스 양지병원,사람유두종바이러스,가다실9프리필드시린지,"180,000",서울 관악구,37.4842166,126.9325109
609,609,에이치플러스 양지병원,인플루엔자,스카이셀플루4가프리필드시린지,"35,000",서울 관악구,37.4842166,126.9325109
610,610,에이치플러스 양지병원,인플루엔자,지씨플루쿼드리밸런트프리필드시린지주,"35,000",서울 관악구,37.4842166,126.9325109
611,611,에이치플러스 양지병원,장티푸스,지로티프-주,"13,200",서울 관악구,37.4842166,126.9325109
612,612,에이치플러스 양지병원,"Td(파상풍, 디프테리아)",녹십자티디백신프리필드시린지주,"30,000",서울 관악구,37.4842166,126.9325109
613,613,에이치플러스 양지병원,"Tdap(파상풍, 디프테리아, 백일해)",부스트릭스프리필드시린지,"50,000",서울 관악구,37.4842166,126.9325109
614,614,에이치플러스 양지병원,폐렴구균,프로디악스-23프리필드시린지,"60,000",서울 관악구,37.4842166,126.9325109
615,615,에이치플러스 양지병원,폐렴구균,프리베나13주,"79,600",서울 관악구,37.4842166,126.9325109
616,616,우리들병원,대상포진,조스타박스주,"150,000",서울 강서구,37.5620274,126.7964084
617,617,우리들병원,A형간염,박타프리필드 시린지 1ml,"68,000",서울 강서구,37.5620274,126.7964084
618,618,우리들병원,A형간염,아박심160U성인용주,"80,000",서울 강서구,37.5620274,126.7964084
619,619,우리들병원,사람유두종바이러스,가다실9프리필드시린지,"250,000",서울 강서구,37.5620274,126.7964084
620,620,우리들병원,인플루엔자,테라텍트프리필드시린지주,"34,200",서울 강서구,37.5620274,126.7964084
621,621,우리들병원,폐렴구균,프로디악스-23프리필드시린지,"88,000",서울 강서구,37.5620274,126.7964084
622,622,의료법인 청구성심병원,대상포진,스카이조스터주,"180,000",서울 은평구,37.6208074,126.919588
623,623,의료법인 청구성심병원,로타바이러스,로타릭스프리필드,"130,000",서울 은평구,37.6208074,126.919588
624,624,의료법인 청구성심병원,A형간염,하브릭스주 1ml,"80,000",서울 은평구,37.6208074,126.919588
625,625,의료법인 청구성심병원,사람유두종바이러스,가다실프리필드시린지,"180,000",서울 은평구,37.6208074,126.919588
626,626,의료법인 청구성심병원,사람유두종바이러스,가다실9프리필드시린지,"210,000",서울 은평구,37.6208074,126.919588
627,627,의료법인 청구성심병원,인플루엔자,스카이셀플루4가프리필드시린지,"40,000",서울 은평구,37.6208074,126.919588
628,628,의료법인 청구성심병원,폐렴구균,프리베나13주,"150,000",서울 은평구,37.6208074,126.919588
629,629,의료법인 청구성심병원,폐렴구균,프로디악스-23,"50,000",서울 은평구,37.6208074,126.919588
630,630,의료법인동신의료재단 동신병원,대상포진,조스타박스주,"190,000",서울 서대문구,37.58115590000001,126.9365265
631,631,의료법인동신의료재단 동신병원,A형간염,하브릭스주 1ml,"80,000",서울 서대문구,37.58115590000001,126.9365265
632,632,의료법인동신의료재단 동신병원,사람유두종바이러스,가다실9프리필드시린지,"220,000",서울 서대문구,37.58115590000001,126.9365265
633,633,의료법인동신의료재단 동신병원,"Tdap(파상풍, 디프테리아, 백일해)",부스트릭스프리필드시린지,"50,000",서울 서대문구,37.58115590000001,126.9365265
634,634,의료법인동신의료재단 동신병원,폐렴구균,프리베나13주,"130,000",서울 서대문구,37.58115590000001,126.9365265
635,635,의료법인성화의료재단  대한병원,대상포진,조스타박스주,"135,000",서울 강북구,37.6353804,127.0226767
636,636,의료법인성화의료재단  대한병원,대상포진,스카이조스터주,"130,000",서울 강북구,37.6353804,127.0226767
637,637,의료법인성화의료재단  대한병원,A형간염,하브릭스주 0.5ml,"80,000",서울 강북구,37.6353804,127.0226767
638,638,의료법인풍산의료재단동부제일병원,대상포진,스카이조스터주,"150,000",서울 중랑구,37.6007867,127.109078
639,639,의료법인풍산의료재단동부제일병원,대상포진,조스타박스주,"170,000",서울 중랑구,37.6007867,127.109078
640,640,의료법인풍산의료재단동부제일병원,A형간염,박타주 0.5ml,"50,000",서울 중랑구,37.6007867,127.109078
641,641,의료법인풍산의료재단동부제일병원,A형간염,하브릭스주 1ml,"80,000",서울 중랑구,37.6007867,127.109078
642,642,의료법인풍산의료재단동부제일병원,A형간염,아박심160U성인용주,"80,000",서울 중랑구,37.6007867,127.109078
643,643,의료법인풍산의료재단동부제일병원,수두,수두박스주,"45,000",서울 중랑구,37.6007867,127.109078
644,644,의료법인풍산의료재단동부제일병원,수막구균,메낙트라주,"150,000",서울 중랑구,37.6007867,127.109078
645,645,의료법인풍산의료재단동부제일병원,사람유두종바이러스,가다실프리필드시린지,"150,000",서울 중랑구,37.6007867,127.109078
646,646,의료법인풍산의료재단동부제일병원,사람유두종바이러스,가다실9프리필드시린지,"200,000",서울 중랑구,37.6007867,127.109078
647,647,의료법인풍산의료재단동부제일병원,인플루엔자,스카이셀플루4가프리필드시린지,"35,000",서울 중랑구,37.6007867,127.109078
648,648,의료법인풍산의료재단동부제일병원,인플루엔자,플루아릭스테트라프리필드시린지,"40,000",서울 중랑구,37.6007867,127.109078
649,649,의료법인풍산의료재단동부제일병원,인플루엔자,박씨그리프테트라주,"40,000",서울 중랑구,37.6007867,127.109078
650,650,의료법인풍산의료재단동부제일병원,인플루엔자,박씨그리프테트라주,"40,000",서울 중랑구,37.6007867,127.109078
651,651,의료법인풍산의료재단동부제일병원,"Tdap(파상풍, 디프테리아, 백일해)",부스트릭스프리필드시린지,"45,000",서울 중랑구,37.6007867,127.109078
652,652,의료법인풍산의료재단동부제일병원,폐렴구균,프리베나13주,"100,000",서울 중랑구,37.6007867,127.109078
653,653,의료법인한전의료재단 한일병원,대상포진,스카이조스터주,"150,000",서울 도봉구,37.6458568,127.0285789
654,654,의료법인한전의료재단 한일병원,대상포진,조스타박스주,"190,000",서울 도봉구,37.6458568,127.0285789
655,655,의료법인한전의료재단 한일병원,로타바이러스,로타텍액,"80,000",서울 도봉구,37.6458568,127.0285789
656,656,의료법인한전의료재단 한일병원,A형간염,박타프리필드 시린지 0.5ml,"50,000",서울 도봉구,37.6458568,127.0285789
657,657,의료법인한전의료재단 한일병원,A형간염,아박심160U성인용주,"80,000",서울 도봉구,37.6458568,127.0285789
658,658,의료법인한전의료재단 한일병원,수두,수두박스주,"35,000",서울 도봉구,37.6458568,127.0285789
659,659,의료법인한전의료재단 한일병원,수막구균,메낙트라주,"130,000",서울 도봉구,37.6458568,127.0285789
660,660,의료법인한전의료재단 한일병원,수막구균,멘비오,"150,000",서울 도봉구,37.6458568,127.0285789
661,661,의료법인한전의료재단 한일병원,사람유두종바이러스,가다실9프리필드시린지,"210,000",서울 도봉구,37.6458568,127.0285789
662,662,의료법인한전의료재단 한일병원,사람유두종바이러스,가다실프리필드시린지,"180,000",서울 도봉구,37.6458568,127.0285789
663,663,의료법인한전의료재단 한일병원,"Td(파상풍, 디프테리아)",녹십자티디백신프리필드시린지주,"30,000",서울 도봉구,37.6458568,127.0285789
664,664,의료법인한전의료재단 한일병원,"Tdap(파상풍, 디프테리아, 백일해)",아다셀주,"50,000",서울 도봉구,37.6458568,127.0285789
665,665,의료법인한전의료재단 한일병원,폐렴구균,프로디악스-23프리필드시린지,"60,000",서울 도봉구,37.6458568,127.0285789
666,666,이화여자대학교의과대학부속서울병원,대상포진,조스타박스주,"180,000",서울 강서구,37.557948,126.8366528
667,667,이화여자대학교의과대학부속서울병원,로타바이러스,로타릭스프리필드,"120,000",서울 강서구,37.557948,126.8366528
668,668,이화여자대학교의과대학부속서울병원,A형간염,하브릭스주 1ml,"70,000",서울 강서구,37.557948,126.8366528
669,669,이화여자대학교의과대학부속서울병원,A형간염,하브릭스주 0.5ml,"41,000",서울 강서구,37.557948,126.8366528
670,670,이화여자대학교의과대학부속서울병원,수두,수두박스주,"33,000",서울 강서구,37.557948,126.8366528
671,671,이화여자대학교의과대학부속서울병원,수막구균,멘비오,"130,000",서울 강서구,37.557948,126.8366528
672,672,이화여자대학교의과대학부속서울병원,수막구균,메낙트라주,"103,490",서울 강서구,37.557948,126.8366528
673,673,이화여자대학교의과대학부속서울병원,사람유두종바이러스,서바릭스프리필드시린지,"130,000",서울 강서구,37.557948,126.8366528
674,674,이화여자대학교의과대학부속서울병원,사람유두종바이러스,가다실프리필드시린지,"180,000",서울 강서구,37.557948,126.8366528
675,675,이화여자대학교의과대학부속서울병원,사람유두종바이러스,가다실9프리필드시린지,"210,000",서울 강서구,37.557948,126.8366528
676,676,이화여자대학교의과대학부속서울병원,인플루엔자,지씨플루쿼드리밸런트프리필드시린지주,"35,000",서울 강서구,37.557948,126.8366528
677,677,이화여자대학교의과대학부속서울병원,인플루엔자,보령플루Ⅴ테트라백신주,"30,000",서울 강서구,37.557948,126.8366528
678,678,이화여자대학교의과대학부속서울병원,인플루엔자,보령플루Ⅷ테트라백신주,"30,000",서울 강서구,37.557948,126.8366528
679,679,이화여자대학교의과대학부속서울병원,장티푸스,지로티프-주,"15,000",서울 강서구,37.557948,126.8366528
680,680,이화여자대학교의과대학부속서울병원,"Td(파상풍, 디프테리아)",녹십자티디백신프리필드시린지주,"30,000",서울 강서구,37.557948,126.8366528
681,681,이화여자대학교의과대학부속서울병원,"Tdap(파상풍, 디프테리아, 백일해)",아다셀주,"40,000",서울 강서구,37.557948,126.8366528
682,682,이화여자대학교의과대학부속서울병원,"Tdap(파상풍, 디프테리아, 백일해)",부스트릭스프리필드시린지,"40,000",서울 강서구,37.557948,126.8366528
683,683,이화여자대학교의과대학부속서울병원,폐렴구균,신플로릭스프리필드시린지,"130,000",서울 강서구,37.557948,126.8366528
684,684,이화여자대학교의과대학부속서울병원,폐렴구균,프리베나13주,"130,000",서울 강서구,37.557948,126.8366528
685,685,이화여자대학교의과대학부속서울병원,폐렴구균,프로디악스-23프리필드시린지,"49,000",서울 강서구,37.557948,126.8366528
